"Notes"	"State"	"State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Kansas"	"20"	"40-44 years"	"40-44"	"2020"	"2020"	"Nov., 2020"	"2020/11"	45	Not Applicable	Not Applicable
	"Kansas"	"20"	"40-44 years"	"40-44"	"2020"	"2020"	"Dec., 2020"	"2020/12"	59	Not Applicable	Not Applicable
	"Kansas"	"20"	"40-44 years"	"40-44"	"2021"	"2021"	"Jan., 2021"	"2021/01"	60	Not Applicable	Not Applicable
	"Kansas"	"20"	"40-44 years"	"40-44"	"2021"	"2021"	"Feb., 2021"	"2021/02"	44	Not Applicable	Not Applicable
	"Kansas"	"20"	"40-44 years"	"40-44"	"2021"	"2021"	"Mar., 2021"	"2021/03"	39	Not Applicable	Not Applicable
	"Kansas"	"20"	"40-44 years"	"40-44"	"2021"	"2021"	"Apr., 2021"	"2021/04"	55	Not Applicable	Not Applicable
	"Kansas"	"20"	"40-44 years"	"40-44"	"2021"	"2021"	"May, 2021"	"2021/05"	35	Not Applicable	Not Applicable
	"Kansas"	"20"	"40-44 years"	"40-44"	"2021"	"2021"	"Jun., 2021"	"2021/06"	58	Not Applicable	Not Applicable
	"Kansas"	"20"	"40-44 years"	"40-44"	"2021"	"2021"	"Jul., 2021"	"2021/07"	47	Not Applicable	Not Applicable
	"Kansas"	"20"	"40-44 years"	"40-44"	"2021"	"2021"	"Aug., 2021"	"2021/08"	68	Not Applicable	Not Applicable
	"Kansas"	"20"	"40-44 years"	"40-44"	"2021"	"2021"	"Sep., 2021"	"2021/09"	71	Not Applicable	Not Applicable
	"Kansas"	"20"	"40-44 years"	"40-44"	"2021"	"2021"	"Oct., 2021"	"2021/10"	53	Not Applicable	Not Applicable
	"Kansas"	"20"	"40-44 years"	"40-44"	"2021"	"2021"	"Nov., 2021"	"2021/11"	41	Not Applicable	Not Applicable
	"Kansas"	"20"	"40-44 years"	"40-44"	"2021"	"2021"	"Dec., 2021"	"2021/12"	52	Not Applicable	Not Applicable
	"Kansas"	"20"	"45-49 years"	"45-49"	"2020"	"2020"	"Jan., 2020"	"2020/01"	59	Not Applicable	Not Applicable
	"Kansas"	"20"	"45-49 years"	"45-49"	"2020"	"2020"	"Feb., 2020"	"2020/02"	50	Not Applicable	Not Applicable
	"Kansas"	"20"	"45-49 years"	"45-49"	"2020"	"2020"	"Mar., 2020"	"2020/03"	47	Not Applicable	Not Applicable
	"Kansas"	"20"	"45-49 years"	"45-49"	"2020"	"2020"	"Apr., 2020"	"2020/04"	44	Not Applicable	Not Applicable
	"Kansas"	"20"	"45-49 years"	"45-49"	"2020"	"2020"	"May, 2020"	"2020/05"	57	Not Applicable	Not Applicable
	"Kansas"	"20"	"45-49 years"	"45-49"	"2020"	"2020"	"Jun., 2020"	"2020/06"	47	Not Applicable	Not Applicable
	"Kansas"	"20"	"45-49 years"	"45-49"	"2020"	"2020"	"Jul., 2020"	"2020/07"	50	Not Applicable	Not Applicable
	"Kansas"	"20"	"45-49 years"	"45-49"	"2020"	"2020"	"Aug., 2020"	"2020/08"	57	Not Applicable	Not Applicable
	"Kansas"	"20"	"45-49 years"	"45-49"	"2020"	"2020"	"Sep., 2020"	"2020/09"	52	Not Applicable	Not Applicable
	"Kansas"	"20"	"45-49 years"	"45-49"	"2020"	"2020"	"Oct., 2020"	"2020/10"	45	Not Applicable	Not Applicable
	"Kansas"	"20"	"45-49 years"	"45-49"	"2020"	"2020"	"Nov., 2020"	"2020/11"	53	Not Applicable	Not Applicable
	"Kansas"	"20"	"45-49 years"	"45-49"	"2020"	"2020"	"Dec., 2020"	"2020/12"	66	Not Applicable	Not Applicable
	"Kansas"	"20"	"45-49 years"	"45-49"	"2021"	"2021"	"Jan., 2021"	"2021/01"	55	Not Applicable	Not Applicable
	"Kansas"	"20"	"45-49 years"	"45-49"	"2021"	"2021"	"Feb., 2021"	"2021/02"	49	Not Applicable	Not Applicable
	"Kansas"	"20"	"45-49 years"	"45-49"	"2021"	"2021"	"Mar., 2021"	"2021/03"	45	Not Applicable	Not Applicable
	"Kansas"	"20"	"45-49 years"	"45-49"	"2021"	"2021"	"Apr., 2021"	"2021/04"	44	Not Applicable	Not Applicable
	"Kansas"	"20"	"45-49 years"	"45-49"	"2021"	"2021"	"May, 2021"	"2021/05"	55	Not Applicable	Not Applicable
	"Kansas"	"20"	"45-49 years"	"45-49"	"2021"	"2021"	"Jun., 2021"	"2021/06"	38	Not Applicable	Not Applicable
	"Kansas"	"20"	"45-49 years"	"45-49"	"2021"	"2021"	"Jul., 2021"	"2021/07"	61	Not Applicable	Not Applicable
	"Kansas"	"20"	"45-49 years"	"45-49"	"2021"	"2021"	"Aug., 2021"	"2021/08"	82	Not Applicable	Not Applicable
	"Kansas"	"20"	"45-49 years"	"45-49"	"2021"	"2021"	"Sep., 2021"	"2021/09"	59	Not Applicable	Not Applicable
	"Kansas"	"20"	"45-49 years"	"45-49"	"2021"	"2021"	"Oct., 2021"	"2021/10"	81	Not Applicable	Not Applicable
	"Kansas"	"20"	"45-49 years"	"45-49"	"2021"	"2021"	"Nov., 2021"	"2021/11"	68	Not Applicable	Not Applicable
	"Kansas"	"20"	"45-49 years"	"45-49"	"2021"	"2021"	"Dec., 2021"	"2021/12"	73	Not Applicable	Not Applicable
	"Kansas"	"20"	"50-54 years"	"50-54"	"2020"	"2020"	"Jan., 2020"	"2020/01"	66	Not Applicable	Not Applicable
	"Kansas"	"20"	"50-54 years"	"50-54"	"2020"	"2020"	"Feb., 2020"	"2020/02"	83	Not Applicable	Not Applicable
	"Kansas"	"20"	"50-54 years"	"50-54"	"2020"	"2020"	"Mar., 2020"	"2020/03"	68	Not Applicable	Not Applicable
	"Kansas"	"20"	"50-54 years"	"50-54"	"2020"	"2020"	"Apr., 2020"	"2020/04"	66	Not Applicable	Not Applicable
	"Kansas"	"20"	"50-54 years"	"50-54"	"2020"	"2020"	"May, 2020"	"2020/05"	81	Not Applicable	Not Applicable
	"Kansas"	"20"	"50-54 years"	"50-54"	"2020"	"2020"	"Jun., 2020"	"2020/06"	71	Not Applicable	Not Applicable
	"Kansas"	"20"	"50-54 years"	"50-54"	"2020"	"2020"	"Jul., 2020"	"2020/07"	90	Not Applicable	Not Applicable
	"Kansas"	"20"	"50-54 years"	"50-54"	"2020"	"2020"	"Aug., 2020"	"2020/08"	63	Not Applicable	Not Applicable
	"Kansas"	"20"	"50-54 years"	"50-54"	"2020"	"2020"	"Sep., 2020"	"2020/09"	67	Not Applicable	Not Applicable
	"Kansas"	"20"	"50-54 years"	"50-54"	"2020"	"2020"	"Oct., 2020"	"2020/10"	78	Not Applicable	Not Applicable
	"Kansas"	"20"	"50-54 years"	"50-54"	"2020"	"2020"	"Nov., 2020"	"2020/11"	81	Not Applicable	Not Applicable
	"Kansas"	"20"	"50-54 years"	"50-54"	"2020"	"2020"	"Dec., 2020"	"2020/12"	105	Not Applicable	Not Applicable
	"Kansas"	"20"	"50-54 years"	"50-54"	"2021"	"2021"	"Jan., 2021"	"2021/01"	97	Not Applicable	Not Applicable
	"Kansas"	"20"	"50-54 years"	"50-54"	"2021"	"2021"	"Feb., 2021"	"2021/02"	72	Not Applicable	Not Applicable
	"Kansas"	"20"	"50-54 years"	"50-54"	"2021"	"2021"	"Mar., 2021"	"2021/03"	91	Not Applicable	Not Applicable
	"Kansas"	"20"	"50-54 years"	"50-54"	"2021"	"2021"	"Apr., 2021"	"2021/04"	78	Not Applicable	Not Applicable
	"Kansas"	"20"	"50-54 years"	"50-54"	"2021"	"2021"	"May, 2021"	"2021/05"	75	Not Applicable	Not Applicable
	"Kansas"	"20"	"50-54 years"	"50-54"	"2021"	"2021"	"Jun., 2021"	"2021/06"	63	Not Applicable	Not Applicable
	"Kansas"	"20"	"50-54 years"	"50-54"	"2021"	"2021"	"Jul., 2021"	"2021/07"	78	Not Applicable	Not Applicable
	"Kansas"	"20"	"50-54 years"	"50-54"	"2021"	"2021"	"Aug., 2021"	"2021/08"	90	Not Applicable	Not Applicable
	"Kansas"	"20"	"50-54 years"	"50-54"	"2021"	"2021"	"Sep., 2021"	"2021/09"	104	Not Applicable	Not Applicable
	"Kansas"	"20"	"50-54 years"	"50-54"	"2021"	"2021"	"Oct., 2021"	"2021/10"	94	Not Applicable	Not Applicable
	"Kansas"	"20"	"50-54 years"	"50-54"	"2021"	"2021"	"Nov., 2021"	"2021/11"	80	Not Applicable	Not Applicable
	"Kansas"	"20"	"50-54 years"	"50-54"	"2021"	"2021"	"Dec., 2021"	"2021/12"	100	Not Applicable	Not Applicable
	"Kansas"	"20"	"55-59 years"	"55-59"	"2020"	"2020"	"Jan., 2020"	"2020/01"	137	Not Applicable	Not Applicable
	"Kansas"	"20"	"55-59 years"	"55-59"	"2020"	"2020"	"Feb., 2020"	"2020/02"	130	Not Applicable	Not Applicable
	"Kansas"	"20"	"55-59 years"	"55-59"	"2020"	"2020"	"Mar., 2020"	"2020/03"	121	Not Applicable	Not Applicable
	"Kansas"	"20"	"55-59 years"	"55-59"	"2020"	"2020"	"Apr., 2020"	"2020/04"	127	Not Applicable	Not Applicable
	"Kansas"	"20"	"55-59 years"	"55-59"	"2020"	"2020"	"May, 2020"	"2020/05"	157	Not Applicable	Not Applicable
	"Kansas"	"20"	"55-59 years"	"55-59"	"2020"	"2020"	"Jun., 2020"	"2020/06"	134	Not Applicable	Not Applicable
	"Kansas"	"20"	"55-59 years"	"55-59"	"2020"	"2020"	"Jul., 2020"	"2020/07"	134	Not Applicable	Not Applicable
	"Kansas"	"20"	"55-59 years"	"55-59"	"2020"	"2020"	"Aug., 2020"	"2020/08"	131	Not Applicable	Not Applicable
	"Kansas"	"20"	"55-59 years"	"55-59"	"2020"	"2020"	"Sep., 2020"	"2020/09"	131	Not Applicable	Not Applicable
	"Kansas"	"20"	"55-59 years"	"55-59"	"2020"	"2020"	"Oct., 2020"	"2020/10"	122	Not Applicable	Not Applicable
	"Kansas"	"20"	"55-59 years"	"55-59"	"2020"	"2020"	"Nov., 2020"	"2020/11"	154	Not Applicable	Not Applicable
	"Kansas"	"20"	"55-59 years"	"55-59"	"2020"	"2020"	"Dec., 2020"	"2020/12"	163	Not Applicable	Not Applicable
	"Kansas"	"20"	"55-59 years"	"55-59"	"2021"	"2021"	"Jan., 2021"	"2021/01"	158	Not Applicable	Not Applicable
	"Kansas"	"20"	"55-59 years"	"55-59"	"2021"	"2021"	"Feb., 2021"	"2021/02"	109	Not Applicable	Not Applicable
	"Kansas"	"20"	"55-59 years"	"55-59"	"2021"	"2021"	"Mar., 2021"	"2021/03"	121	Not Applicable	Not Applicable
	"Kansas"	"20"	"55-59 years"	"55-59"	"2021"	"2021"	"Apr., 2021"	"2021/04"	124	Not Applicable	Not Applicable
	"Kansas"	"20"	"55-59 years"	"55-59"	"2021"	"2021"	"May, 2021"	"2021/05"	120	Not Applicable	Not Applicable
	"Kansas"	"20"	"55-59 years"	"55-59"	"2021"	"2021"	"Jun., 2021"	"2021/06"	119	Not Applicable	Not Applicable
	"Kansas"	"20"	"55-59 years"	"55-59"	"2021"	"2021"	"Jul., 2021"	"2021/07"	110	Not Applicable	Not Applicable
	"Kansas"	"20"	"55-59 years"	"55-59"	"2021"	"2021"	"Aug., 2021"	"2021/08"	157	Not Applicable	Not Applicable
	"Kansas"	"20"	"55-59 years"	"55-59"	"2021"	"2021"	"Sep., 2021"	"2021/09"	160	Not Applicable	Not Applicable
	"Kansas"	"20"	"55-59 years"	"55-59"	"2021"	"2021"	"Oct., 2021"	"2021/10"	142	Not Applicable	Not Applicable
	"Kansas"	"20"	"55-59 years"	"55-59"	"2021"	"2021"	"Nov., 2021"	"2021/11"	133	Not Applicable	Not Applicable
	"Kansas"	"20"	"55-59 years"	"55-59"	"2021"	"2021"	"Dec., 2021"	"2021/12"	160	Not Applicable	Not Applicable
	"Kansas"	"20"	"60-64 years "	"60-64"	"2020"	"2020"	"Jan., 2020"	"2020/01"	171	Not Applicable	Not Applicable
	"Kansas"	"20"	"60-64 years "	"60-64"	"2020"	"2020"	"Feb., 2020"	"2020/02"	173	Not Applicable	Not Applicable
	"Kansas"	"20"	"60-64 years "	"60-64"	"2020"	"2020"	"Mar., 2020"	"2020/03"	172	Not Applicable	Not Applicable
	"Kansas"	"20"	"60-64 years "	"60-64"	"2020"	"2020"	"Apr., 2020"	"2020/04"	194	Not Applicable	Not Applicable
	"Kansas"	"20"	"60-64 years "	"60-64"	"2020"	"2020"	"May, 2020"	"2020/05"	166	Not Applicable	Not Applicable
	"Kansas"	"20"	"60-64 years "	"60-64"	"2020"	"2020"	"Jun., 2020"	"2020/06"	157	Not Applicable	Not Applicable
	"Kansas"	"20"	"60-64 years "	"60-64"	"2020"	"2020"	"Jul., 2020"	"2020/07"	179	Not Applicable	Not Applicable
	"Kansas"	"20"	"60-64 years "	"60-64"	"2020"	"2020"	"Aug., 2020"	"2020/08"	194	Not Applicable	Not Applicable
	"Kansas"	"20"	"60-64 years "	"60-64"	"2020"	"2020"	"Sep., 2020"	"2020/09"	174	Not Applicable	Not Applicable
	"Kansas"	"20"	"60-64 years "	"60-64"	"2020"	"2020"	"Oct., 2020"	"2020/10"	194	Not Applicable	Not Applicable
	"Kansas"	"20"	"60-64 years "	"60-64"	"2020"	"2020"	"Nov., 2020"	"2020/11"	226	Not Applicable	Not Applicable
	"Kansas"	"20"	"60-64 years "	"60-64"	"2020"	"2020"	"Dec., 2020"	"2020/12"	285	Not Applicable	Not Applicable
	"Kansas"	"20"	"60-64 years "	"60-64"	"2021"	"2021"	"Jan., 2021"	"2021/01"	252	Not Applicable	Not Applicable
	"Kansas"	"20"	"60-64 years "	"60-64"	"2021"	"2021"	"Feb., 2021"	"2021/02"	194	Not Applicable	Not Applicable
	"Kansas"	"20"	"60-64 years "	"60-64"	"2021"	"2021"	"Mar., 2021"	"2021/03"	199	Not Applicable	Not Applicable
	"Kansas"	"20"	"60-64 years "	"60-64"	"2021"	"2021"	"Apr., 2021"	"2021/04"	156	Not Applicable	Not Applicable
	"Kansas"	"20"	"60-64 years "	"60-64"	"2021"	"2021"	"May, 2021"	"2021/05"	179	Not Applicable	Not Applicable
	"Kansas"	"20"	"60-64 years "	"60-64"	"2021"	"2021"	"Jun., 2021"	"2021/06"	195	Not Applicable	Not Applicable
	"Kansas"	"20"	"60-64 years "	"60-64"	"2021"	"2021"	"Jul., 2021"	"2021/07"	209	Not Applicable	Not Applicable
	"Kansas"	"20"	"60-64 years "	"60-64"	"2021"	"2021"	"Aug., 2021"	"2021/08"	218	Not Applicable	Not Applicable
	"Kansas"	"20"	"60-64 years "	"60-64"	"2021"	"2021"	"Sep., 2021"	"2021/09"	232	Not Applicable	Not Applicable
	"Kansas"	"20"	"60-64 years "	"60-64"	"2021"	"2021"	"Oct., 2021"	"2021/10"	233	Not Applicable	Not Applicable
	"Kansas"	"20"	"60-64 years "	"60-64"	"2021"	"2021"	"Nov., 2021"	"2021/11"	210	Not Applicable	Not Applicable
	"Kansas"	"20"	"60-64 years "	"60-64"	"2021"	"2021"	"Dec., 2021"	"2021/12"	274	Not Applicable	Not Applicable
	"Kansas"	"20"	"65-69 years"	"65-69"	"2020"	"2020"	"Jan., 2020"	"2020/01"	241	Not Applicable	Not Applicable
	"Kansas"	"20"	"65-69 years"	"65-69"	"2020"	"2020"	"Feb., 2020"	"2020/02"	213	Not Applicable	Not Applicable
	"Kansas"	"20"	"65-69 years"	"65-69"	"2020"	"2020"	"Mar., 2020"	"2020/03"	220	Not Applicable	Not Applicable
	"Kansas"	"20"	"65-69 years"	"65-69"	"2020"	"2020"	"Apr., 2020"	"2020/04"	215	Not Applicable	Not Applicable
	"Kansas"	"20"	"65-69 years"	"65-69"	"2020"	"2020"	"May, 2020"	"2020/05"	200	Not Applicable	Not Applicable
	"Kansas"	"20"	"65-69 years"	"65-69"	"2020"	"2020"	"Jun., 2020"	"2020/06"	198	Not Applicable	Not Applicable
	"Kansas"	"20"	"65-69 years"	"65-69"	"2020"	"2020"	"Jul., 2020"	"2020/07"	229	Not Applicable	Not Applicable
	"Kansas"	"20"	"65-69 years"	"65-69"	"2020"	"2020"	"Aug., 2020"	"2020/08"	215	Not Applicable	Not Applicable
	"Kansas"	"20"	"65-69 years"	"65-69"	"2020"	"2020"	"Sep., 2020"	"2020/09"	223	Not Applicable	Not Applicable
	"Kansas"	"20"	"65-69 years"	"65-69"	"2020"	"2020"	"Oct., 2020"	"2020/10"	245	Not Applicable	Not Applicable
	"Kansas"	"20"	"65-69 years"	"65-69"	"2020"	"2020"	"Nov., 2020"	"2020/11"	270	Not Applicable	Not Applicable
	"Kansas"	"20"	"65-69 years"	"65-69"	"2020"	"2020"	"Dec., 2020"	"2020/12"	329	Not Applicable	Not Applicable
	"Kansas"	"20"	"65-69 years"	"65-69"	"2021"	"2021"	"Jan., 2021"	"2021/01"	312	Not Applicable	Not Applicable
	"Kansas"	"20"	"65-69 years"	"65-69"	"2021"	"2021"	"Feb., 2021"	"2021/02"	247	Not Applicable	Not Applicable
	"Kansas"	"20"	"65-69 years"	"65-69"	"2021"	"2021"	"Mar., 2021"	"2021/03"	243	Not Applicable	Not Applicable
	"Kansas"	"20"	"65-69 years"	"65-69"	"2021"	"2021"	"Apr., 2021"	"2021/04"	224	Not Applicable	Not Applicable
	"Kansas"	"20"	"65-69 years"	"65-69"	"2021"	"2021"	"May, 2021"	"2021/05"	212	Not Applicable	Not Applicable
	"Kansas"	"20"	"65-69 years"	"65-69"	"2021"	"2021"	"Jun., 2021"	"2021/06"	210	Not Applicable	Not Applicable
	"Kansas"	"20"	"65-69 years"	"65-69"	"2021"	"2021"	"Jul., 2021"	"2021/07"	232	Not Applicable	Not Applicable
	"Kansas"	"20"	"65-69 years"	"65-69"	"2021"	"2021"	"Aug., 2021"	"2021/08"	279	Not Applicable	Not Applicable
	"Kansas"	"20"	"65-69 years"	"65-69"	"2021"	"2021"	"Sep., 2021"	"2021/09"	276	Not Applicable	Not Applicable
	"Kansas"	"20"	"65-69 years"	"65-69"	"2021"	"2021"	"Oct., 2021"	"2021/10"	262	Not Applicable	Not Applicable
	"Kansas"	"20"	"65-69 years"	"65-69"	"2021"	"2021"	"Nov., 2021"	"2021/11"	275	Not Applicable	Not Applicable
	"Kansas"	"20"	"65-69 years"	"65-69"	"2021"	"2021"	"Dec., 2021"	"2021/12"	349	Not Applicable	Not Applicable
	"Kansas"	"20"	"70-74 years"	"70-74"	"2020"	"2020"	"Jan., 2020"	"2020/01"	295	Not Applicable	Not Applicable
	"Kansas"	"20"	"70-74 years"	"70-74"	"2020"	"2020"	"Feb., 2020"	"2020/02"	246	Not Applicable	Not Applicable
	"Kansas"	"20"	"70-74 years"	"70-74"	"2020"	"2020"	"Mar., 2020"	"2020/03"	247	Not Applicable	Not Applicable
	"Kansas"	"20"	"70-74 years"	"70-74"	"2020"	"2020"	"Apr., 2020"	"2020/04"	259	Not Applicable	Not Applicable
	"Kansas"	"20"	"70-74 years"	"70-74"	"2020"	"2020"	"May, 2020"	"2020/05"	223	Not Applicable	Not Applicable
	"Kansas"	"20"	"70-74 years"	"70-74"	"2020"	"2020"	"Jun., 2020"	"2020/06"	265	Not Applicable	Not Applicable
	"Kansas"	"20"	"70-74 years"	"70-74"	"2020"	"2020"	"Jul., 2020"	"2020/07"	271	Not Applicable	Not Applicable
	"Kansas"	"20"	"70-74 years"	"70-74"	"2020"	"2020"	"Aug., 2020"	"2020/08"	264	Not Applicable	Not Applicable
	"Kansas"	"20"	"70-74 years"	"70-74"	"2020"	"2020"	"Sep., 2020"	"2020/09"	265	Not Applicable	Not Applicable
	"Kansas"	"20"	"70-74 years"	"70-74"	"2020"	"2020"	"Oct., 2020"	"2020/10"	306	Not Applicable	Not Applicable
	"Kansas"	"20"	"70-74 years"	"70-74"	"2020"	"2020"	"Nov., 2020"	"2020/11"	367	Not Applicable	Not Applicable
	"Kansas"	"20"	"70-74 years"	"70-74"	"2020"	"2020"	"Dec., 2020"	"2020/12"	386	Not Applicable	Not Applicable
	"Kansas"	"20"	"70-74 years"	"70-74"	"2021"	"2021"	"Jan., 2021"	"2021/01"	371	Not Applicable	Not Applicable
	"Kansas"	"20"	"70-74 years"	"70-74"	"2021"	"2021"	"Feb., 2021"	"2021/02"	270	Not Applicable	Not Applicable
	"Kansas"	"20"	"70-74 years"	"70-74"	"2021"	"2021"	"Mar., 2021"	"2021/03"	265	Not Applicable	Not Applicable
	"Kansas"	"20"	"70-74 years"	"70-74"	"2021"	"2021"	"Apr., 2021"	"2021/04"	251	Not Applicable	Not Applicable
	"Kansas"	"20"	"70-74 years"	"70-74"	"2021"	"2021"	"May, 2021"	"2021/05"	275	Not Applicable	Not Applicable
	"Kansas"	"20"	"70-74 years"	"70-74"	"2021"	"2021"	"Jun., 2021"	"2021/06"	246	Not Applicable	Not Applicable
	"Kansas"	"20"	"70-74 years"	"70-74"	"2021"	"2021"	"Jul., 2021"	"2021/07"	262	Not Applicable	Not Applicable
	"Kansas"	"20"	"70-74 years"	"70-74"	"2021"	"2021"	"Aug., 2021"	"2021/08"	319	Not Applicable	Not Applicable
	"Kansas"	"20"	"70-74 years"	"70-74"	"2021"	"2021"	"Sep., 2021"	"2021/09"	317	Not Applicable	Not Applicable
	"Kansas"	"20"	"70-74 years"	"70-74"	"2021"	"2021"	"Oct., 2021"	"2021/10"	312	Not Applicable	Not Applicable
	"Kansas"	"20"	"70-74 years"	"70-74"	"2021"	"2021"	"Nov., 2021"	"2021/11"	308	Not Applicable	Not Applicable
	"Kansas"	"20"	"70-74 years"	"70-74"	"2021"	"2021"	"Dec., 2021"	"2021/12"	382	Not Applicable	Not Applicable
	"Kansas"	"20"	"75-79 years"	"75-79"	"2020"	"2020"	"Jan., 2020"	"2020/01"	283	Not Applicable	Not Applicable
	"Kansas"	"20"	"75-79 years"	"75-79"	"2020"	"2020"	"Feb., 2020"	"2020/02"	274	Not Applicable	Not Applicable
	"Kansas"	"20"	"75-79 years"	"75-79"	"2020"	"2020"	"Mar., 2020"	"2020/03"	277	Not Applicable	Not Applicable
	"Kansas"	"20"	"75-79 years"	"75-79"	"2020"	"2020"	"Apr., 2020"	"2020/04"	260	Not Applicable	Not Applicable
	"Kansas"	"20"	"75-79 years"	"75-79"	"2020"	"2020"	"May, 2020"	"2020/05"	254	Not Applicable	Not Applicable
	"Kansas"	"20"	"75-79 years"	"75-79"	"2020"	"2020"	"Jun., 2020"	"2020/06"	215	Not Applicable	Not Applicable
	"Kansas"	"20"	"75-79 years"	"75-79"	"2020"	"2020"	"Jul., 2020"	"2020/07"	259	Not Applicable	Not Applicable
	"Kansas"	"20"	"75-79 years"	"75-79"	"2020"	"2020"	"Aug., 2020"	"2020/08"	306	Not Applicable	Not Applicable
	"Kansas"	"20"	"75-79 years"	"75-79"	"2020"	"2020"	"Sep., 2020"	"2020/09"	309	Not Applicable	Not Applicable
	"Kansas"	"20"	"75-79 years"	"75-79"	"2020"	"2020"	"Oct., 2020"	"2020/10"	360	Not Applicable	Not Applicable
	"Kansas"	"20"	"75-79 years"	"75-79"	"2020"	"2020"	"Nov., 2020"	"2020/11"	411	Not Applicable	Not Applicable
	"Kansas"	"20"	"75-79 years"	"75-79"	"2020"	"2020"	"Dec., 2020"	"2020/12"	480	Not Applicable	Not Applicable
	"Kansas"	"20"	"75-79 years"	"75-79"	"2021"	"2021"	"Jan., 2021"	"2021/01"	361	Not Applicable	Not Applicable
	"Kansas"	"20"	"75-79 years"	"75-79"	"2021"	"2021"	"Feb., 2021"	"2021/02"	291	Not Applicable	Not Applicable
	"Kansas"	"20"	"75-79 years"	"75-79"	"2021"	"2021"	"Mar., 2021"	"2021/03"	269	Not Applicable	Not Applicable
	"Kansas"	"20"	"75-79 years"	"75-79"	"2021"	"2021"	"Apr., 2021"	"2021/04"	243	Not Applicable	Not Applicable
	"Kansas"	"20"	"75-79 years"	"75-79"	"2021"	"2021"	"May, 2021"	"2021/05"	272	Not Applicable	Not Applicable
	"Kansas"	"20"	"75-79 years"	"75-79"	"2021"	"2021"	"Jun., 2021"	"2021/06"	260	Not Applicable	Not Applicable
	"Kansas"	"20"	"75-79 years"	"75-79"	"2021"	"2021"	"Jul., 2021"	"2021/07"	294	Not Applicable	Not Applicable
	"Kansas"	"20"	"75-79 years"	"75-79"	"2021"	"2021"	"Aug., 2021"	"2021/08"	301	Not Applicable	Not Applicable
	"Kansas"	"20"	"75-79 years"	"75-79"	"2021"	"2021"	"Sep., 2021"	"2021/09"	363	Not Applicable	Not Applicable
	"Kansas"	"20"	"75-79 years"	"75-79"	"2021"	"2021"	"Oct., 2021"	"2021/10"	314	Not Applicable	Not Applicable
	"Kansas"	"20"	"75-79 years"	"75-79"	"2021"	"2021"	"Nov., 2021"	"2021/11"	346	Not Applicable	Not Applicable
	"Kansas"	"20"	"75-79 years"	"75-79"	"2021"	"2021"	"Dec., 2021"	"2021/12"	385	Not Applicable	Not Applicable
	"Kansas"	"20"	"80-84 years"	"80-84"	"2020"	"2020"	"Jan., 2020"	"2020/01"	312	Not Applicable	Not Applicable
	"Kansas"	"20"	"80-84 years"	"80-84"	"2020"	"2020"	"Feb., 2020"	"2020/02"	288	Not Applicable	Not Applicable
	"Kansas"	"20"	"80-84 years"	"80-84"	"2020"	"2020"	"Mar., 2020"	"2020/03"	281	Not Applicable	Not Applicable
	"Kansas"	"20"	"80-84 years"	"80-84"	"2020"	"2020"	"Apr., 2020"	"2020/04"	278	Not Applicable	Not Applicable
	"Kansas"	"20"	"80-84 years"	"80-84"	"2020"	"2020"	"May, 2020"	"2020/05"	283	Not Applicable	Not Applicable
	"Kansas"	"20"	"80-84 years"	"80-84"	"2020"	"2020"	"Jun., 2020"	"2020/06"	288	Not Applicable	Not Applicable
	"Kansas"	"20"	"80-84 years"	"80-84"	"2020"	"2020"	"Jul., 2020"	"2020/07"	299	Not Applicable	Not Applicable
	"Kansas"	"20"	"80-84 years"	"80-84"	"2020"	"2020"	"Aug., 2020"	"2020/08"	330	Not Applicable	Not Applicable
	"Kansas"	"20"	"80-84 years"	"80-84"	"2020"	"2020"	"Sep., 2020"	"2020/09"	326	Not Applicable	Not Applicable
	"Kansas"	"20"	"80-84 years"	"80-84"	"2020"	"2020"	"Oct., 2020"	"2020/10"	374	Not Applicable	Not Applicable
	"Kansas"	"20"	"80-84 years"	"80-84"	"2020"	"2020"	"Nov., 2020"	"2020/11"	439	Not Applicable	Not Applicable
	"Kansas"	"20"	"80-84 years"	"80-84"	"2020"	"2020"	"Dec., 2020"	"2020/12"	536	Not Applicable	Not Applicable
	"Kansas"	"20"	"80-84 years"	"80-84"	"2021"	"2021"	"Jan., 2021"	"2021/01"	452	Not Applicable	Not Applicable
	"Kansas"	"20"	"80-84 years"	"80-84"	"2021"	"2021"	"Feb., 2021"	"2021/02"	316	Not Applicable	Not Applicable
	"Kansas"	"20"	"80-84 years"	"80-84"	"2021"	"2021"	"Mar., 2021"	"2021/03"	309	Not Applicable	Not Applicable
	"Kansas"	"20"	"80-84 years"	"80-84"	"2021"	"2021"	"Apr., 2021"	"2021/04"	288	Not Applicable	Not Applicable
	"Kansas"	"20"	"80-84 years"	"80-84"	"2021"	"2021"	"May, 2021"	"2021/05"	277	Not Applicable	Not Applicable
	"Kansas"	"20"	"80-84 years"	"80-84"	"2021"	"2021"	"Jun., 2021"	"2021/06"	266	Not Applicable	Not Applicable
	"Kansas"	"20"	"80-84 years"	"80-84"	"2021"	"2021"	"Jul., 2021"	"2021/07"	304	Not Applicable	Not Applicable
	"Kansas"	"20"	"80-84 years"	"80-84"	"2021"	"2021"	"Aug., 2021"	"2021/08"	318	Not Applicable	Not Applicable
