"Notes"	"State"	"State Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	"Age Group"	"Age Group Code"	Population
	"Virginia"	"51"	"2020"	"2020"	"80-84 years"	"80-84"	156574
	"Virginia"	"51"	"2020"	"2020"	"85+ years"	"85+"	154014
"Total"	"Virginia"	"51"	"2020"	"2020"			8636471
	"Virginia"	"51"	"2021"	"2021"	"0-4 years"	"0-4"	489606
	"Virginia"	"51"	"2021"	"2021"	"5-9 years"	"5-9"	515612
	"Virginia"	"51"	"2021"	"2021"	"10-14 years"	"10-14"	539523
	"Virginia"	"51"	"2021"	"2021"	"15-19 years"	"15-19"	559636
	"Virginia"	"51"	"2021"	"2021"	"20-24 years"	"20-24"	592539
	"Virginia"	"51"	"2021"	"2021"	"25-29 years"	"25-29"	580585
	"Virginia"	"51"	"2021"	"2021"	"30-34 years"	"30-34"	595391
	"Virginia"	"51"	"2021"	"2021"	"35-39 years"	"35-39"	593768
	"Virginia"	"51"	"2021"	"2021"	"40-44 years"	"40-44"	562624
	"Virginia"	"51"	"2021"	"2021"	"45-49 years"	"45-49"	526958
	"Virginia"	"51"	"2021"	"2021"	"50-54 years"	"50-54"	557863
	"Virginia"	"51"	"2021"	"2021"	"55-59 years"	"55-59"	575938
	"Virginia"	"51"	"2021"	"2021"	"60-64 years "	"60-64"	545376
	"Virginia"	"51"	"2021"	"2021"	"65-69 years"	"65-69"	461286
	"Virginia"	"51"	"2021"	"2021"	"70-74 years"	"70-74"	388440
	"Virginia"	"51"	"2021"	"2021"	"75-79 years"	"75-79"	255905
	"Virginia"	"51"	"2021"	"2021"	"80-84 years"	"80-84"	161462
	"Virginia"	"51"	"2021"	"2021"	"85+ years"	"85+"	154853
"Total"	"Virginia"	"51"	"2021"	"2021"			8657365
"Total"	"Virginia"	"51"					17293836
	"Washington"	"53"	"2020"	"2020"	"0-4 years"	"0-4"	443504
	"Washington"	"53"	"2020"	"2020"	"5-9 years"	"5-9"	467296
	"Washington"	"53"	"2020"	"2020"	"10-14 years"	"10-14"	484510
	"Washington"	"53"	"2020"	"2020"	"15-19 years"	"15-19"	468431
	"Washington"	"53"	"2020"	"2020"	"20-24 years"	"20-24"	495090
	"Washington"	"53"	"2020"	"2020"	"25-29 years"	"25-29"	575683
	"Washington"	"53"	"2020"	"2020"	"30-34 years"	"30-34"	596231
	"Washington"	"53"	"2020"	"2020"	"35-39 years"	"35-39"	568361
	"Washington"	"53"	"2020"	"2020"	"40-44 years"	"40-44"	500401
	"Washington"	"53"	"2020"	"2020"	"45-49 years"	"45-49"	466237
	"Washington"	"53"	"2020"	"2020"	"50-54 years"	"50-54"	467189
	"Washington"	"53"	"2020"	"2020"	"55-59 years"	"55-59"	486152
	"Washington"	"53"	"2020"	"2020"	"60-64 years "	"60-64"	474660
	"Washington"	"53"	"2020"	"2020"	"65-69 years"	"65-69"	418945
	"Washington"	"53"	"2020"	"2020"	"70-74 years"	"70-74"	334318
	"Washington"	"53"	"2020"	"2020"	"75-79 years"	"75-79"	214279
	"Washington"	"53"	"2020"	"2020"	"80-84 years"	"80-84"	129651
	"Washington"	"53"	"2020"	"2020"	"85+ years"	"85+"	133093
"Total"	"Washington"	"53"	"2020"	"2020"			7724031
	"Washington"	"53"	"2021"	"2021"	"0-4 years"	"0-4"	431642
	"Washington"	"53"	"2021"	"2021"	"5-9 years"	"5-9"	466384
	"Washington"	"53"	"2021"	"2021"	"10-14 years"	"10-14"	481050
	"Washington"	"53"	"2021"	"2021"	"15-19 years"	"15-19"	450687
	"Washington"	"53"	"2021"	"2021"	"20-24 years"	"20-24"	494970
	"Washington"	"53"	"2021"	"2021"	"25-29 years"	"25-29"	564462
	"Washington"	"53"	"2021"	"2021"	"30-34 years"	"30-34"	607879
	"Washington"	"53"	"2021"	"2021"	"35-39 years"	"35-39"	575107
	"Washington"	"53"	"2021"	"2021"	"40-44 years"	"40-44"	516495
	"Washington"	"53"	"2021"	"2021"	"45-49 years"	"45-49"	457130
	"Washington"	"53"	"2021"	"2021"	"50-54 years"	"50-54"	474330
	"Washington"	"53"	"2021"	"2021"	"55-59 years"	"55-59"	472839
	"Washington"	"53"	"2021"	"2021"	"60-64 years "	"60-64"	476258
	"Washington"	"53"	"2021"	"2021"	"65-69 years"	"65-69"	426776
	"Washington"	"53"	"2021"	"2021"	"70-74 years"	"70-74"	352644
	"Washington"	"53"	"2021"	"2021"	"75-79 years"	"75-79"	222795
	"Washington"	"53"	"2021"	"2021"	"80-84 years"	"80-84"	134959
	"Washington"	"53"	"2021"	"2021"	"85+ years"	"85+"	134338
"Total"	"Washington"	"53"	"2021"	"2021"			7740745
"Total"	"Washington"	"53"					15464776
	"West Virginia"	"54"	"2020"	"2020"	"0-4 years"	"0-4"	90015
	"West Virginia"	"54"	"2020"	"2020"	"5-9 years"	"5-9"	98814
	"West Virginia"	"54"	"2020"	"2020"	"10-14 years"	"10-14"	105503
	"West Virginia"	"54"	"2020"	"2020"	"15-19 years"	"15-19"	110506
	"West Virginia"	"54"	"2020"	"2020"	"20-24 years"	"20-24"	113324
	"West Virginia"	"54"	"2020"	"2020"	"25-29 years"	"25-29"	107942
	"West Virginia"	"54"	"2020"	"2020"	"30-34 years"	"30-34"	104388
	"West Virginia"	"54"	"2020"	"2020"	"35-39 years"	"35-39"	104714
	"West Virginia"	"54"	"2020"	"2020"	"40-44 years"	"40-44"	109489
	"West Virginia"	"54"	"2020"	"2020"	"45-49 years"	"45-49"	112622
	"West Virginia"	"54"	"2020"	"2020"	"50-54 years"	"50-54"	115187
	"West Virginia"	"54"	"2020"	"2020"	"55-59 years"	"55-59"	123497
	"West Virginia"	"54"	"2020"	"2020"	"60-64 years "	"60-64"	127920
	"West Virginia"	"54"	"2020"	"2020"	"65-69 years"	"65-69"	119022
	"West Virginia"	"54"	"2020"	"2020"	"70-74 years"	"70-74"	101308
	"West Virginia"	"54"	"2020"	"2020"	"75-79 years"	"75-79"	64834
	"West Virginia"	"54"	"2020"	"2020"	"80-84 years"	"80-84"	42951
	"West Virginia"	"54"	"2020"	"2020"	"85+ years"	"85+"	39384
"Total"	"West Virginia"	"54"	"2020"	"2020"			1791420
	"West Virginia"	"54"	"2021"	"2021"	"0-4 years"	"0-4"	88569
	"West Virginia"	"54"	"2021"	"2021"	"5-9 years"	"5-9"	97936
	"West Virginia"	"54"	"2021"	"2021"	"10-14 years"	"10-14"	104393
	"West Virginia"	"54"	"2021"	"2021"	"15-19 years"	"15-19"	108801
	"West Virginia"	"54"	"2021"	"2021"	"20-24 years"	"20-24"	115927
	"West Virginia"	"54"	"2021"	"2021"	"25-29 years"	"25-29"	106350
	"West Virginia"	"54"	"2021"	"2021"	"30-34 years"	"30-34"	106818
	"West Virginia"	"54"	"2021"	"2021"	"35-39 years"	"35-39"	102998
	"West Virginia"	"54"	"2021"	"2021"	"40-44 years"	"40-44"	110167
	"West Virginia"	"54"	"2021"	"2021"	"45-49 years"	"45-49"	108676
	"West Virginia"	"54"	"2021"	"2021"	"50-54 years"	"50-54"	115959
	"West Virginia"	"54"	"2021"	"2021"	"55-59 years"	"55-59"	120181
	"West Virginia"	"54"	"2021"	"2021"	"60-64 years "	"60-64"	126508
	"West Virginia"	"54"	"2021"	"2021"	"65-69 years"	"65-69"	118750
	"West Virginia"	"54"	"2021"	"2021"	"70-74 years"	"70-74"	105874
	"West Virginia"	"54"	"2021"	"2021"	"75-79 years"	"75-79"	65290
	"West Virginia"	"54"	"2021"	"2021"	"80-84 years"	"80-84"	43061
	"West Virginia"	"54"	"2021"	"2021"	"85+ years"	"85+"	39268
"Total"	"West Virginia"	"54"	"2021"	"2021"			1785526
"Total"	"West Virginia"	"54"					3576946
	"Wisconsin"	"55"	"2020"	"2020"	"0-4 years"	"0-4"	323411
	"Wisconsin"	"55"	"2020"	"2020"	"5-9 years"	"5-9"	343269
	"Wisconsin"	"55"	"2020"	"2020"	"10-14 years"	"10-14"	377810
	"Wisconsin"	"55"	"2020"	"2020"	"15-19 years"	"15-19"	395654
	"Wisconsin"	"55"	"2020"	"2020"	"20-24 years"	"20-24"	402614
	"Wisconsin"	"55"	"2020"	"2020"	"25-29 years"	"25-29"	372935
	"Wisconsin"	"55"	"2020"	"2020"	"30-34 years"	"30-34"	361114
	"Wisconsin"	"55"	"2020"	"2020"	"35-39 years"	"35-39"	378917
	"Wisconsin"	"55"	"2020"	"2020"	"40-44 years"	"40-44"	354294
	"Wisconsin"	"55"	"2020"	"2020"	"45-49 years"	"45-49"	340697
	"Wisconsin"	"55"	"2020"	"2020"	"50-54 years"	"50-54"	371442
	"Wisconsin"	"55"	"2020"	"2020"	"55-59 years"	"55-59"	421652
	"Wisconsin"	"55"	"2020"	"2020"	"60-64 years "	"60-64"	409837
	"Wisconsin"	"55"	"2020"	"2020"	"65-69 years"	"65-69"	350743
	"Wisconsin"	"55"	"2020"	"2020"	"70-74 years"	"70-74"	270560
	"Wisconsin"	"55"	"2020"	"2020"	"75-79 years"	"75-79"	177190
	"Wisconsin"	"55"	"2020"	"2020"	"80-84 years"	"80-84"	117994
	"Wisconsin"	"55"	"2020"	"2020"	"85+ years"	"85+"	126138
"Total"	"Wisconsin"	"55"	"2020"	"2020"			5896271
	"Wisconsin"	"55"	"2021"	"2021"	"0-4 years"	"0-4"	316521
	"Wisconsin"	"55"	"2021"	"2021"	"5-9 years"	"5-9"	342032
	"Wisconsin"	"55"	"2021"	"2021"	"10-14 years"	"10-14"	371492
	"Wisconsin"	"55"	"2021"	"2021"	"15-19 years"	"15-19"	379211
	"Wisconsin"	"55"	"2021"	"2021"	"20-24 years"	"20-24"	405602
	"Wisconsin"	"55"	"2021"	"2021"	"25-29 years"	"25-29"	371018
	"Wisconsin"	"55"	"2021"	"2021"	"30-34 years"	"30-34"	361261
	"Wisconsin"	"55"	"2021"	"2021"	"35-39 years"	"35-39"	376834
	"Wisconsin"	"55"	"2021"	"2021"	"40-44 years"	"40-44"	363204
	"Wisconsin"	"55"	"2021"	"2021"	"45-49 years"	"45-49"	330393
	"Wisconsin"	"55"	"2021"	"2021"	"50-54 years"	"50-54"	367737
	"Wisconsin"	"55"	"2021"	"2021"	"55-59 years"	"55-59"	409174
	"Wisconsin"	"55"	"2021"	"2021"	"60-64 years "	"60-64"	415926
	"Wisconsin"	"55"	"2021"	"2021"	"65-69 years"	"65-69"	358167
	"Wisconsin"	"55"	"2021"	"2021"	"70-74 years"	"70-74"	287873
	"Wisconsin"	"55"	"2021"	"2021"	"75-79 years"	"75-79"	180558
	"Wisconsin"	"55"	"2021"	"2021"	"80-84 years"	"80-84"	119240
	"Wisconsin"	"55"	"2021"	"2021"	"85+ years"	"85+"	123858
"Total"	"Wisconsin"	"55"	"2021"	"2021"			5880101
"Total"	"Wisconsin"	"55"					11776372
	"Wyoming"	"56"	"2020"	"2020"	"0-4 years"	"0-4"	33076
	"Wyoming"	"56"	"2020"	"2020"	"5-9 years"	"5-9"	36400
	"Wyoming"	"56"	"2020"	"2020"	"10-14 years"	"10-14"	40248
	"Wyoming"	"56"	"2020"	"2020"	"15-19 years"	"15-19"	38173
	"Wyoming"	"56"	"2020"	"2020"	"20-24 years"	"20-24"	38271
	"Wyoming"	"56"	"2020"	"2020"	"25-29 years"	"25-29"	36196
	"Wyoming"	"56"	"2020"	"2020"	"30-34 years"	"30-34"	38015
	"Wyoming"	"56"	"2020"	"2020"	"35-39 years"	"35-39"	39612
	"Wyoming"	"56"	"2020"	"2020"	"40-44 years"	"40-44"	35892
	"Wyoming"	"56"	"2020"	"2020"	"45-49 years"	"45-49"	32339
	"Wyoming"	"56"	"2020"	"2020"	"50-54 years"	"50-54"	31578
	"Wyoming"	"56"	"2020"	"2020"	"55-59 years"	"55-59"	36746
	"Wyoming"	"56"	"2020"	"2020"	"60-64 years "	"60-64"	40122
	"Wyoming"	"56"	"2020"	"2020"	"65-69 years"	"65-69"	35619
	"Wyoming"	"56"	"2020"	"2020"	"70-74 years"	"70-74"	27074
	"Wyoming"	"56"	"2020"	"2020"	"75-79 years"	"75-79"	17034
	"Wyoming"	"56"	"2020"	"2020"	"80-84 years"	"80-84"	10680
	"Wyoming"	"56"	"2020"	"2020"	"85+ years"	"85+"	10530
"Total"	"Wyoming"	"56"	"2020"	"2020"			577605
	"Wyoming"	"56"	"2021"	"2021"	"0-4 years"	"0-4"	31976
	"Wyoming"	"56"	"2021"	"2021"	"5-9 years"	"5-9"	36172
	"Wyoming"	"56"	"2021"	"2021"	"10-14 years"	"10-14"	39645
	"Wyoming"	"56"	"2021"	"2021"	"15-19 years"	"15-19"	38654
	"Wyoming"	"56"	"2021"	"2021"	"20-24 years"	"20-24"	39126
	"Wyoming"	"56"	"2021"	"2021"	"25-29 years"	"25-29"	35375
	"Wyoming"	"56"	"2021"	"2021"	"30-34 years"	"30-34"	38001
	"Wyoming"	"56"	"2021"	"2021"	"35-39 years"	"35-39"	39716
	"Wyoming"	"56"	"2021"	"2021"	"40-44 years"	"40-44"	37066
	"Wyoming"	"56"	"2021"	"2021"	"45-49 years"	"45-49"	32024
	"Wyoming"	"56"	"2021"	"2021"	"50-54 years"	"50-54"	32189
	"Wyoming"	"56"	"2021"	"2021"	"55-59 years"	"55-59"	34958
	"Wyoming"	"56"	"2021"	"2021"	"60-64 years "	"60-64"	40075
	"Wyoming"	"56"	"2021"	"2021"	"65-69 years"	"65-69"	36730
	"Wyoming"	"56"	"2021"	"2021"	"70-74 years"	"70-74"	28867
	"Wyoming"	"56"	"2021"	"2021"	"75-79 years"	"75-79"	17450
	"Wyoming"	"56"	"2021"	"2021"	"80-84 years"	"80-84"	10959
	"Wyoming"	"56"	"2021"	"2021"	"85+ years"	"85+"	10500
"Total"	"Wyoming"	"56"	"2021"	"2021"			579483
"Total"	"Wyoming"	"56"					1157088
"Total"							663543066
"---"
"Dataset: Single-Race Population Estimates 2020-2022"
"Query Parameters:"
"Yearly July 1st Estimates: 2020; 2021"
"Group By: State; Yearly July 1st Estimates; Age Group"
"Show Totals: True"
"Show Zero Values: False"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/single-race.html for more information."
"---"
"Query Date: May 7, 2024 10:51:35 AM"
"---"
"Suggested Citation: Single-race Population Estimates, United States, 2020-2022. July 1st resident population by state, county,"
"age, sex, single-race, and Hispanic origin, on CDC WONDER Online Database. The 2020-2022 postcensal series of estimates of the"
"July 1 resident population are based on the modified Blended Base produced by the US Census Bureau in lieu of the April 1, 2020"
"decennial population count, released by the Census Bureau on June 22, 2023. Accessed at"
"http://wonder.cdc.gov/single-race-v2022.html on May 7, 2024 10:51:35 AM"
"---"
Footnotes:
"1. Estimates for 2020-2022 are single-race Vintage 2022 postcensal estimates of the July 1 resident population, based on the"
"modified Blended Base produced by the US Census Bureau in lieu of the April 1, 2020 decennial population count, and released by"
"the Census Bureau on June 22, 2023."
"---"
Caveats:
